Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
4495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4480	4459	4480	4459
4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4481	4460	4481	4460
4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4482	4461	4482	4461
4498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4483	4462	4483	4462
4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4484	4463	4484	4463
4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4485	4464	4485	4464
4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4486	4465	4486	4465
4502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4487	4466	4487	4466
4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4488	4467	4488	4467
4504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4489	4468	4489	4468
4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4490	4469	4490	4469
4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4491	4470	4491	4470
4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4492	4471	4492	4471
4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4493	4472	4493	4472
4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	4473	4494	4473
4510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4495	4474	4495	4474
4511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4496	4475	4496	4475
4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4497	4476	4497	4476
4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4498	4477	4498	4477
4514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4499	4478	4499	4478
4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	4479	4500	4479
4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4501	4480	4501	4480
4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4502	4481	4502	4481
4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4503	4482	4503	4482
4519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4504	4483	4504	4483
4520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4505	4484	4505	4484
4521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4506	4485	4506	4485
4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4507	4486	4507	4486
4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4508	4487	4508	4487
4524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4509	4488	4509	4488
4525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4510	4489	4510	4489
4526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4511	4490	4511	4490
4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4512	4491	4512	4491
4528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4513	4492	4513	4492
4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4514	4493	4514	4493
4530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4515	4494	4515	4494
4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4516	4495	4516	4495
4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4517	4496	4517	4496
4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4518	4497	4518	4497
4534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4519	4498	4519	4498
4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4520	4499	4520	4499
4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4521	4500	4521	4500
4537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4522	4501	4522	4501
4538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4523	4502	4523	4502
4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4524	4503	4524	4503
4540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4525	4504	4525	4504
4541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4526	4505	4526	4505
4542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4527	4506	4527	4506
4543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4528	4507	4528	4507
4544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4529	4508	4529	4508
4545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4530	4509	4530	4509
4546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4531	4510	4531	4510
4547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4532	4511	4532	4511
4548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4533	4512	4533	4512
4549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4534	4513	4534	4513
4550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4535	4514	4535	4514
4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4536	4515	4536	4515
4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4537	4516	4537	4516
4553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4538	4517	4538	4517
4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4539	4518	4539	4518
4555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4540	4519	4540	4519
4556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4541	4520	4541	4520
4557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4542	4521	4542	4521
4558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4543	4522	4543	4522
4559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4544	4523	4544	4523
4560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4545	4524	4545	4524
4561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4546	4525	4546	4525
4562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4547	4526	4547	4526
4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4548	4527	4548	4527
4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549	4528	4549	4528
4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4550	4529	4550	4529
4566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4551	4530	4551	4530
4567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4552	4531	4552	4531
4568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4553	4532	4553	4532
4569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554	4533	4554	4533
4570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4555	4534	4555	4534
4571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4556	4535	4556	4535
4572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4557	4536	4557	4536
4573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4558	4537	4558	4537
4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4559	4538	4559	4538
4575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4560	4539	4560	4539
4576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4561	4540	4561	4540
4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4562	4541	4562	4541
4578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4563	4542	4563	4542
4579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4564	4543	4564	4543
4580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4565	4544	4565	4544
4581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4566	4545	4566	4545
4582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4567	4546	4567	4546
4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4568	4547	4568	4547
4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4569	4548	4569	4548
4585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4570	4549	4570	4549
4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4571	4550	4571	4550
4587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4572	4551	4572	4551
4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4573	4552	4573	4552
4589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4574	4553	4574	4553
4590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4575	4554	4575	4554
4591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4576	4555	4576	4555
4592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4577	4556	4577	4556
4593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4578	4557	4578	4557
4594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4579	4558	4579	4558
4595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4580	4559	4580	4559
4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4581	4560	4581	4560
4597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4582	4561	4582	4561
4598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4583	4562	4583	4562
4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4584	4563	4584	4563
4600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4585	4564	4585	4564
4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4586	4565	4586	4565
4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4587	4566	4587	4566
4603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4588	4567	4588	4567
4604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4589	4568	4589	4568
4605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4590	4569	4590	4569
4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4591	4570	4591	4570
4607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4592	4571	4592	4571
4608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4593	4572	4593	4572
4609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4594	4573	4594	4573
4610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4595	4574	4595	4574
4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4596	4575	4596	4575
4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4597	4576	4597	4576
4613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4598	4577	4598	4577
4614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4599	4578	4599	4578
4615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4600	4579	4600	4579
4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4601	4580	4601	4580
4617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4602	4581	4602	4581
4618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4603	4582	4603	4582
4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4604	4583	4604	4583
4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4605	4584	4605	4584
4621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606	4585	4606	4585
4622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4607	4586	4607	4586
4623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4608	4587	4608	4587
4624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4609	4588	4609	4588
4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4610	4589	4610	4589
4626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4611	4590	4611	4590
4627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4612	4591	4612	4591
4628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4613	4592	4613	4592
4629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4614	4593	4614	4593
4630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4615	4594	4615	4594
4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4616	4595	4616	4595
4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4617	4596	4617	4596
4633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4618	4597	4618	4597
4634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4619	4598	4619	4598
4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	4599	4620	4599
4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4621	4600	4621	4600
4637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4622	4601	4622	4601
4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4623	4602	4623	4602
4639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4624	4603	4624	4603
4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4625	4604	4625	4604
4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4626	4605	4626	4605
4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4627	4606	4627	4606
4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4628	4607	4628	4607
4644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4629	4608	4629	4608
4645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4630	4609	4630	4609
4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4631	4610	4631	4610
4647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4632	4611	4632	4611
4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4633	4612	4633	4612
4649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4634	4613	4634	4613
4650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4635	4614	4635	4614
4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636	4615	4636	4615
4652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4637	4616	4637	4616
4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4638	4617	4638	4617
4654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4639	4618	4639	4618
4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4640	4619	4640	4619
4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4641	4620	4641	4620
4657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4642	4621	4642	4621
4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4643	4622	4643	4622
4659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4644	4623	4644	4623
4660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4645	4624	4645	4624
4661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4646	4625	4646	4625
4662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4647	4626	4647	4626
4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4648	4627	4648	4627
4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4649	4628	4649	4628
4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4650	4629	4650	4629
4666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4651	4630	4651	4630
4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4652	4631	4652	4631
4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4653	4632	4653	4632
4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4654	4633	4654	4633
4670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4655	4634	4655	4634
4671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4656	4635	4656	4635
4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4657	4636	4657	4636
4673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4658	4637	4658	4637
4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4659	4638	4659	4638
4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660	4639	4660	4639
4676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4661	4640	4661	4640
4677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4662	4641	4662	4641
4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4663	4642	4663	4642
4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4664	4643	4664	4643
4680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4665	4644	4665	4644
4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4666	4645	4666	4645
4682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667	4646	4667	4646
4683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4668	4647	4668	4647
4684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4669	4648	4669	4648
4685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4670	4649	4670	4649
4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4671	4650	4671	4650
4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4672	4651	4672	4651
4688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4673	4652	4673	4652
4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4674	4653	4674	4653
4690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4675	4654	4675	4654
4691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4676	4655	4676	4655
4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4677	4656	4677	4656
4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4678	4657	4678	4657
4694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4679	4658	4679	4658
4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4680	4659	4680	4659
4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4681	4660	4681	4660
4697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4682	4661	4682	4661
4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4683	4662	4683	4662
4699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4684	4663	4684	4663
4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4685	4664	4685	4664
4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4686	4665	4686	4665
4702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4687	4666	4687	4666
4703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4688	4667	4688	4667
4704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4689	4668	4689	4668
4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4690	4669	4690	4669
4706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4691	4670	4691	4670
4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4692	4671	4692	4671
4708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4693	4672	4693	4672
4709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4694	4673	4694	4673
4710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4695	4674	4695	4674
4711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4696	4675	4696	4675
4712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4697	4676	4697	4676
4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4698	4677	4698	4677
4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4699	4678	4699	4678
4715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4700	4679	4700	4679
4716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4701	4680	4701	4680
4717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4702	4681	4702	4681
4718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4703	4682	4703	4682
4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4704	4683	4704	4683
4720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4705	4684	4705	4684
4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4706	4685	4706	4685
4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4707	4686	4707	4686
4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4708	4687	4708	4687
4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4709	4688	4709	4688
4725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4710	4689	4710	4689
4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4711	4690	4711	4690
4727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4712	4691	4712	4691
4728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4713	4692	4713	4692
4729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4714	4693	4714	4693
4730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4715	4694	4715	4694
4731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4716	4695	4716	4695
4732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4717	4696	4717	4696
4733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4718	4697	4718	4697
4734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4719	4698	4719	4698
4735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4720	4699	4720	4699
4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4721	4700	4721	4700
4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4722	4701	4722	4701
4738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4723	4702	4723	4702
4739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4724	4703	4724	4703
4740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4725	4704	4725	4704
4741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4726	4705	4726	4705
4742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4727	4706	4727	4706
4743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4728	4707	4728	4707
4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4729	4708	4729	4708
4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4730	4709	4730	4709
4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4731	4710	4731	4710
4747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4732	4711	4732	4711
4748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4733	4712	4733	4712
4749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4734	4713	4734	4713
4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4735	4714	4735	4714
4751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4736	4715	4736	4715
4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737	4716	4737	4716
4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4738	4717	4738	4717
4754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4739	4718	4739	4718
4755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4740	4719	4740	4719
4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4741	4720	4741	4720
4757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4742	4721	4742	4721
4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4743	4722	4743	4722
4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4744	4723	4744	4723
4760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4745	4724	4745	4724
4761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4746	4725	4746	4725
4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4747	4726	4747	4726
4763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4748	4727	4748	4727
4764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4749	4728	4749	4728
4765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4750	4729	4750	4729
4766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4751	4730	4751	4730
4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4752	4731	4752	4731
4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4753	4732	4753	4732
4769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4754	4733	4754	4733
4770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4755	4734	4755	4734
4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4756	4735	4756	4735
4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4757	4736	4757	4736
4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4758	4737	4758	4737
4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4759	4738	4759	4738
4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4760	4739	4760	4739
4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4761	4740	4761	4740
4777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4762	4741	4762	4741
4778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4763	4742	4763	4742
4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4764	4743	4764	4743
4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4765	4744	4765	4744
4781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4766	4745	4766	4745
4782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4767	4746	4767	4746
4783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4768	4747	4768	4747
4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4769	4748	4769	4748
4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4770	4749	4770	4749
4786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4771	4750	4771	4750
4787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4772	4751	4772	4751
